scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
special-cap-50,specialist,13,won,58994,34,0,54,35,19,2,0,0
special-cap-50,specialist,14,won,55396,29,0,56,35,21,2,0,0
special-cap-50,specialist,15,won,61077,36,0,54,35,19,4,1,0
special-cap-50,specialist,16,won,56434,32,0,56,35,21,2,0,0
special-cap-50,specialist,17,won,59325,34,0,56,35,21,3,0,0
special-cap-50,specialist,18,won,56918,34,0,56,35,21,3,0,0
special-cap-50,specialist,19,won,58120,32,0,55,35,20,4,0,0
special-cap-50,specialist,20,lost,56156,37,0,56,35,21,3,0,0
special-cap-50,specialist,21,won,56579,31,0,56,35,21,3,0,0
special-cap-50,specialist,22,won,57479,33,0,56,35,21,3,0,0
special-cap-50,specialist,23,won,55923,29,0,57,35,22,2,0,0
special-cap-50,specialist,24,won,57480,29,0,57,35,22,3,0,0
special-cap-50,specialist,25,won,56833,35,0,57,35,22,2,0,0
special-cap-50,specialist,26,lost,52592,40,0,53,35,18,2,0,0
special-cap-50,specialist,27,won,58388,36,0,55,35,20,3,0,0
special-cap-50,specialist,28,won,57760,28,0,58,35,23,3,0,0
special-cap-50,specialist,29,won,57318,32,0,57,35,22,3,0,0
special-cap-50,specialist,30,lost,56724,45,0,51,35,16,2,0,0
