scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
special-mult-1,greedy,35,won,1503,17,0,7,0,7,3,0,0
special-mult-1,greedy,36,won,1520,12,0,11,0,11,7,0,0
special-mult-1,greedy,37,lost,1242,24,0,5,0,5,3,0,0
special-mult-1,greedy,38,lost,644,13,0,1,0,1,3,0,0
special-mult-1,greedy,39,won,1362,25,0,5,0,5,3,0,0
special-mult-1,greedy,40,lost,706,13,0,1,0,1,3,0,0
special-mult-1,greedy,41,lost,603,18,0,3,0,3,2,0,0
special-mult-1,greedy,42,lost,1194,19,0,2,0,2,4,0,0
special-mult-1,greedy,43,lost,1193,29,0,3,0,3,4,0,0
special-mult-1,greedy,44,lost,226,10,0,3,0,3,2,0,0
special-mult-1,greedy,45,lost,1190,30,0,4,0,4,4,0,0
special-mult-1,greedy,46,lost,1068,23,0,6,0,6,3,0,0
special-mult-1,greedy,47,lost,539,14,0,3,0,3,2,0,0
special-mult-1,greedy,48,lost,634,18,0,0,0,0,3,0,0
special-mult-1,greedy,49,lost,685,17,0,0,0,0,2,0,0
special-mult-1,greedy,50,lost,1079,21,0,5,0,5,3,0,0
special-mult-1,spender,1,lost,1100,22,1,3,3,0,3,0,0
special-mult-1,spender,2,lost,1131,18,3,9,9,0,4,0,0
special-mult-1,spender,3,lost,240,10,0,1,0,1,2,0,0
special-mult-1,spender,4,won,1420,19,1,4,3,1,4,0,0
special-mult-1,spender,5,lost,247,10,0,1,0,1,2,0,0
special-mult-1,spender,6,lost,230,10,0,3,0,3,3,0,0
special-mult-1,spender,7,lost,1089,23,1,3,3,0,2,0,0
special-mult-1,spender,8,lost,526,15,1,4,3,1,3,0,0
special-mult-1,spender,9,lost,670,20,1,3,3,0,3,0,0
special-mult-1,spender,10,lost,590,20,0,0,0,0,2,0,0
special-mult-1,spender,11,lost,1209,22,2,7,6,1,3,0,0
special-mult-1,spender,12,lost,570,16,1,7,3,4,2,0,0
special-mult-1,spender,13,lost,243,10,0,2,0,2,2,0,0
special-mult-1,spender,14,lost,461,18,1,3,3,0,3,0,0
special-mult-1,spender,15,lost,1229,18,1,5,3,2,3,0,0
special-mult-1,spender,16,lost,1064,27,1,3,3,0,3,0,0
special-mult-1,spender,17,lost,1386,23,1,5,3,2,3,0,0
special-mult-1,spender,18,lost,952,23,1,5,3,2,3,0,0
special-mult-1,spender,19,lost,1124,28,1,4,3,1,3,0,0
special-mult-1,spender,20,lost,1068,17,2,6,6,0,3,0,0
special-mult-1,spender,21,lost,435,17,0,1,0,1,2,0,0
special-mult-1,spender,22,lost,214,10,0,2,0,2,2,0,0
special-mult-1,spender,23,won,1482,16,3,9,9,0,3,0,0
special-mult-1,spender,24,lost,671,18,0,4,0,4,2,0,0
special-mult-1,spender,25,lost,1070,27,1,5,3,2,4,0,0
special-mult-1,spender,26,lost,1277,20,1,4,3,1,4,0,0
special-mult-1,spender,27,lost,187,10,0,0,0,0,2,0,0
special-mult-1,spender,28,lost,675,14,0,2,0,2,3,0,0
special-mult-1,spender,29,lost,1217,23,2,8,6,2,3,0,0
special-mult-1,spender,30,lost,695,16,0,2,0,2,4,0,0
special-mult-1,spender,31,lost,173,10,0,0,0,0,1,1,0
special-mult-1,spender,32,lost,683,19,0,3,0,3,3,0,0
special-mult-1,spender,33,won,1374,17,1,4,3,1,4,0,0
special-mult-1,spender,34,lost,691,16,0,1,0,1,4,0,0
special-mult-1,spender,35,won,1419,19,2,6,6,0,3,0,0
special-mult-1,spender,36,lost,1399,15,2,7,6,1,7,0,0
special-mult-1,spender,37,lost,1012,27,2,6,6,0,3,0,0
special-mult-1,spender,38,lost,644,13,0,1,0,1,3,0,0
special-mult-1,spender,39,won,1346,25,1,4,3,1,3,0,0
special-mult-1,spender,40,lost,706,13,0,1,0,1,3,0,0
special-mult-1,spender,41,won,1381,20,1,5,3,2,4,0,0
special-mult-1,spender,42,lost,1194,19,0,2,0,2,4,0,0
special-mult-1,spender,43,lost,1163,29,1,4,3,1,4,0,0
special-mult-1,spender,44,lost,248,10,1,3,3,0,2,0,0
special-mult-1,spender,45,lost,1147,30,1,4,3,1,4,0,0
special-mult-1,spender,46,lost,657,13,1,3,3,0,2,1,0
