scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
baseline,rollout,8,won,1370,12,1,3,3,0,3,0,0
baseline,rollout,9,won,1373,13,0,2,0,2,3,0,0
baseline,rollout,10,won,1366,16,0,2,0,2,4,0,0
baseline,rollout,11,won,1489,12,1,5,3,2,3,0,0
baseline,rollout,12,lost,628,12,2,7,6,1,3,0,0
baseline,rollout,13,lost,1284,23,1,5,3,2,3,0,0
baseline,rollout,14,won,1406,16,1,5,3,2,3,0,0
baseline,rollout,15,won,1486,15,2,6,6,0,5,0,0
baseline,rollout,16,won,1488,11,1,3,3,0,3,0,0
baseline,rollout,17,won,1469,18,1,3,3,0,4,0,0
baseline,rollout,18,won,1406,18,1,3,3,0,3,0,0
baseline,rollout,19,won,1493,16,1,6,3,3,3,0,0
baseline,rollout,20,won,1410,14,1,3,3,0,3,0,0
baseline,rollout,21,won,1351,16,1,3,3,0,3,0,0
baseline,rollout,22,lost,529,15,1,3,3,0,3,0,0
baseline,rollout,23,won,1389,12,1,4,3,1,7,0,0
baseline,rollout,24,lost,1126,18,1,3,3,0,4,0,0
baseline,rollout,25,won,1415,17,1,6,3,3,4,0,0
baseline,rollout,26,won,1408,17,1,6,3,3,4,0,0
baseline,rollout,27,won,1504,16,0,4,0,4,5,0,0
baseline,rollout,28,lost,1264,16,2,7,6,1,2,0,0
baseline,rollout,29,lost,1203,17,1,5,3,2,3,0,0
baseline,rollout,30,won,1510,12,0,2,0,2,7,0,0
baseline,rollout,31,lost,1431,20,1,4,3,1,4,0,0
baseline,rollout,32,won,1468,16,1,6,3,3,3,0,0
baseline,rollout,33,won,1482,12,1,4,3,1,4,0,0
baseline,rollout,34,lost,649,15,0,2,0,2,3,0,0
baseline,rollout,35,lost,1245,19,0,2,0,2,3,0,0
baseline,rollout,36,won,1637,10,1,6,3,3,7,0,0
baseline,rollout,37,won,1373,15,1,5,3,2,3,0,0
baseline,rollout,38,lost,1265,19,1,3,3,0,3,0,0
baseline,rollout,39,won,1596,10,2,7,6,1,3,0,0
baseline,rollout,40,lost,656,12,0,1,0,1,2,0,0
baseline,rollout,41,won,1523,16,1,4,3,1,3,1,0
baseline,rollout,42,lost,1630,16,1,4,3,1,3,0,0
baseline,rollout,43,won,1516,19,0,3,0,3,4,0,0
baseline,rollout,44,won,1358,15,1,5,3,2,4,0,0
baseline,rollout,45,lost,713,18,0,1,0,1,3,0,0
baseline,rollout,46,won,1324,12,1,4,3,1,5,0,0
baseline,rollout,47,won,1463,12,1,4,3,1,4,0,0
baseline,rollout,48,lost,1224,18,1,4,3,1,5,0,0
baseline,rollout,49,lost,1081,16,0,2,0,2,4,0,0
baseline,rollout,50,won,1439,14,1,5,3,2,5,0,0
