scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
reroll-cost-2,greedy,4,lost,1386,26,0,5,0,5,4,0,0
reroll-cost-2,greedy,5,lost,1467,24,0,2,0,2,3,0,0
reroll-cost-2,greedy,6,lost,697,18,0,2,0,2,3,0,0
reroll-cost-2,greedy,7,won,1350,19,0,4,0,4,4,0,0
reroll-cost-2,greedy,8,lost,1340,25,0,5,0,5,5,1,0
reroll-cost-2,greedy,9,lost,1437,22,0,5,0,5,4,0,0
reroll-cost-2,greedy,10,won,1921,15,0,1,0,1,5,0,0
reroll-cost-2,greedy,11,lost,1280,17,0,7,0,7,7,0,0
reroll-cost-2,greedy,12,lost,806,14,0,3,0,3,3,0,0
reroll-cost-2,greedy,13,lost,861,13,0,8,0,8,4,0,0
reroll-cost-2,greedy,14,lost,1310,23,0,6,0,6,4,0,0
reroll-cost-2,greedy,15,won,1601,22,0,5,0,5,3,0,0
reroll-cost-2,greedy,16,won,1488,17,0,4,0,4,3,0,0
reroll-cost-2,greedy,17,won,1562,16,0,5,0,5,3,0,0
reroll-cost-2,greedy,18,won,1477,16,0,4,0,4,4,0,0
reroll-cost-2,greedy,19,lost,1343,16,0,2,0,2,7,0,0
reroll-cost-2,greedy,20,lost,1400,22,0,6,0,6,4,0,0
reroll-cost-2,greedy,21,lost,1326,20,0,1,0,1,5,0,0
reroll-cost-2,greedy,22,lost,209,10,0,0,0,0,3,0,0
reroll-cost-2,greedy,23,lost,1100,19,0,2,0,2,4,0,0
reroll-cost-2,greedy,24,won,1613,23,0,4,0,4,5,1,0
reroll-cost-2,greedy,25,won,1549,28,0,5,0,5,3,0,0
reroll-cost-2,greedy,26,lost,1388,14,0,5,0,5,5,0,0
reroll-cost-2,greedy,27,lost,946,17,0,2,0,2,4,0,0
reroll-cost-2,greedy,28,lost,247,10,0,1,0,1,2,0,0
reroll-cost-2,greedy,29,lost,629,14,0,4,0,4,3,1,0
reroll-cost-2,greedy,30,won,1406,24,0,4,0,4,4,0,0
reroll-cost-2,greedy,31,lost,1653,19,0,2,0,2,5,0,0
reroll-cost-2,greedy,32,lost,640,16,0,1,0,1,4,0,0
reroll-cost-2,greedy,33,lost,1482,25,0,7,0,7,4,0,0
reroll-cost-2,greedy,34,won,1669,19,0,3,0,3,5,0,0
reroll-cost-2,greedy,35,lost,660,12,0,1,0,1,2,0,0
reroll-cost-2,greedy,36,lost,1269,20,0,3,0,3,5,0,0
reroll-cost-2,greedy,37,lost,695,17,0,1,0,1,2,0,0
reroll-cost-2,greedy,38,lost,1290,18,0,4,0,4,4,1,0
reroll-cost-2,greedy,39,won,1359,20,0,5,0,5,5,0,0
reroll-cost-2,greedy,40,lost,1134,24,0,3,0,3,3,0,0
reroll-cost-2,greedy,41,won,1467,22,0,4,0,4,4,0,0
reroll-cost-2,greedy,42,lost,1219,25,0,7,0,7,3,0,0
reroll-cost-2,greedy,43,lost,984,22,0,2,0,2,4,0,0
reroll-cost-2,greedy,44,won,1686,16,0,4,0,4,6,0,0
reroll-cost-2,greedy,45,lost,816,19,0,6,0,6,3,0,0
reroll-cost-2,greedy,46,lost,1100,20,0,7,0,7,4,0,0
reroll-cost-2,greedy,47,lost,1091,16,0,6,0,6,4,0,0
reroll-cost-2,greedy,48,lost,1272,14,0,2,0,2,8,0,0
reroll-cost-2,greedy,49,lost,256,10,0,0,0,0,2,0,0
reroll-cost-2,greedy,50,lost,909,20,0,5,0,5,3,0,0
reroll-cost-2,greedy,51,lost,1333,16,0,4,0,4,5,0,0
reroll-cost-2,greedy,52,lost,624,15,0,3,0,3,3,0,0
reroll-cost-2,greedy,53,lost,246,10,0,0,0,0,3,0,0
reroll-cost-2,greedy,54,won,1356,23,0,8,0,8,4,0,0
reroll-cost-2,greedy,55,won,1619,15,0,2,0,2,4,0,0
reroll-cost-2,greedy,56,won,1467,19,0,8,0,8,4,0,0
reroll-cost-2,greedy,57,lost,1194,28,0,7,0,7,3,0,0
reroll-cost-2,greedy,58,lost,1226,17,0,3,0,3,4,0,0
reroll-cost-2,greedy,59,lost,1171,20,0,3,0,3,5,0,0
reroll-cost-2,greedy,60,lost,245,10,0,2,0,2,2,0,0
reroll-cost-2,greedy,61,lost,1038,28,0,4,0,4,2,0,0
reroll-cost-2,greedy,62,lost,1214,20,0,4,0,4,3,0,0
reroll-cost-2,greedy,63,won,1460,11,0,4,0,4,4,0,0
reroll-cost-2,greedy,64,lost,853,17,0,3,0,3,6,0,0
reroll-cost-2,greedy,65,lost,1138,19,0,2,0,2,3,0,0
reroll-cost-2,greedy,66,won,1495,22,0,4,0,4,4,0,0
reroll-cost-2,greedy,67,won,2106,23,0,10,0,10,6,0,0
reroll-cost-2,greedy,68,lost,1197,22,0,4,0,4,4,0,0
reroll-cost-2,greedy,69,won,1749,12,0,5,0,5,5,0,0
reroll-cost-2,greedy,70,lost,1346,16,0,2,0,2,4,0,0
reroll-cost-2,greedy,71,won,1540,14,0,2,0,2,6,0,0
reroll-cost-2,greedy,72,won,1350,20,0,8,0,8,3,0,0
reroll-cost-2,greedy,73,lost,254,10,0,2,0,2,2,0,0
reroll-cost-2,greedy,74,won,1514,13,0,5,0,5,5,0,0
reroll-cost-2,greedy,75,won,1332,23,0,5,0,5,3,0,0
reroll-cost-2,greedy,76,lost,788,14,0,5,0,5,3,0,0
reroll-cost-2,greedy,77,won,1687,19,0,5,0,5,4,0,0
reroll-cost-2,greedy,78,lost,1304,20,0,3,0,3,3,0,0
reroll-cost-2,greedy,79,lost,1228,18,0,7,0,7,2,0,0
reroll-cost-2,greedy,80,lost,1326,26,0,7,0,7,3,0,0
reroll-cost-2,greedy,81,lost,1292,25,0,8,0,8,3,0,0
reroll-cost-2,greedy,82,lost,1263,27,0,8,0,8,4,1,0
reroll-cost-2,greedy,83,lost,1257,23,0,1,0,1,6,0,0
reroll-cost-2,greedy,84,lost,1364,29,0,4,0,4,4,0,0
reroll-cost-2,greedy,85,lost,684,18,0,2,0,2,3,0,0
reroll-cost-2,greedy,86,won,1670,25,0,4,0,4,4,0,0
reroll-cost-2,greedy,87,lost,1538,17,0,2,0,2,3,2,0
reroll-cost-2,greedy,88,lost,1205,24,0,2,0,2,3,0,0
reroll-cost-2,greedy,89,lost,617,13,0,1,0,1,4,0,0
reroll-cost-2,greedy,90,lost,662,15,0,2,0,2,3,0,0
reroll-cost-2,greedy,91,lost,252,10,0,2,0,2,2,0,0
reroll-cost-2,greedy,92,lost,879,14,0,2,0,2,3,0,0
reroll-cost-2,greedy,93,lost,1190,21,0,3,0,3,4,1,0
reroll-cost-2,greedy,94,lost,456,14,0,0,0,0,2,0,0
reroll-cost-2,greedy,95,lost,1661,17,0,3,0,3,4,0,0
reroll-cost-2,greedy,96,won,1529,10,0,2,0,2,5,0,0
reroll-cost-2,greedy,97,lost,1256,22,0,3,0,3,3,1,0
reroll-cost-2,greedy,98,lost,1285,20,0,5,0,5,4,1,0
reroll-cost-2,greedy,99,lost,518,15,0,3,0,3,3,1,0
reroll-cost-2,greedy,100,lost,686,16,0,2,0,2,3,0,0
reroll-cost-2,spender,1,won,1713,23,2,5,4,1,3,0,0
reroll-cost-2,spender,2,won,1651,23,3,6,6,0,4,1,0
reroll-cost-2,spender,3,lost,1379,24,1,2,2,0,3,0,0
reroll-cost-2,spender,4,won,2000,26,4,8,8,0,5,0,0
reroll-cost-2,spender,5,lost,1370,24,1,3,2,1,3,0,0
reroll-cost-2,spender,6,lost,721,18,2,4,4,0,3,0,0
reroll-cost-2,spender,7,lost,1254,19,3,6,6,0,4,0,0
reroll-cost-2,spender,8,lost,685,14,2,5,4,1,4,0,0
reroll-cost-2,spender,9,lost,794,16,1,3,2,1,3,0,0
reroll-cost-2,spender,10,won,1921,15,0,1,0,1,5,0,0
reroll-cost-2,spender,11,lost,1450,23,3,6,6,0,4,1,0
reroll-cost-2,spender,12,lost,480,14,1,3,2,1,2,0,0
reroll-cost-2,spender,13,lost,1470,18,1,2,2,0,3,0,0
