scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
baseline,spender,39,won,1775,22,2,6,6,0,4,0,0
baseline,spender,40,lost,515,16,0,1,0,1,2,0,0
baseline,spender,41,lost,459,20,1,3,3,0,3,0,0
baseline,spender,42,lost,1158,23,1,5,3,2,3,0,0
baseline,spender,43,lost,638,15,0,0,0,0,3,0,0
baseline,spender,44,lost,1293,18,2,6,6,0,5,2,0
baseline,spender,45,lost,1127,24,2,8,6,2,4,0,0
baseline,spender,46,lost,1220,24,2,6,6,0,4,0,0
baseline,spender,47,lost,684,16,1,4,3,1,3,1,0
baseline,spender,48,won,1405,23,2,8,6,2,3,0,0
baseline,spender,49,won,1564,14,0,4,0,4,5,1,0
baseline,spender,50,lost,644,13,1,3,3,0,3,0,0
without-color,greedy,1,lost,594,13,0,3,0,3,5,0,0
without-color,greedy,2,lost,558,17,0,2,0,2,3,0,0
without-color,greedy,3,lost,1105,28,0,8,0,8,4,1,0
without-color,greedy,4,lost,901,25,0,3,0,3,3,0,0
without-color,greedy,5,lost,1390,30,0,2,0,2,4,0,0
without-color,greedy,6,lost,241,10,0,1,0,1,2,0,0
without-color,greedy,7,won,1473,19,0,2,0,2,4,0,0
without-color,greedy,8,lost,1071,18,0,1,0,1,5,0,0
without-color,greedy,9,lost,676,13,0,1,0,1,4,0,0
without-color,greedy,10,lost,536,19,0,3,0,3,2,0,0
without-color,greedy,11,lost,1375,24,0,3,0,3,5,0,0
without-color,greedy,12,lost,629,13,0,3,0,3,5,0,0
without-color,greedy,13,lost,517,17,0,3,0,3,3,0,0
without-color,greedy,14,lost,258,10,0,2,0,2,2,0,0
without-color,greedy,15,lost,217,10,0,2,0,2,2,0,0
without-color,greedy,16,won,1458,20,0,5,0,5,6,0,0
without-color,greedy,17,lost,537,15,0,3,0,3,2,0,0
without-color,greedy,18,lost,631,17,0,2,0,2,4,0,0
without-color,greedy,19,lost,849,30,0,0,0,0,2,0,0
without-color,greedy,20,lost,1340,28,0,7,0,7,3,0,0
without-color,greedy,21,lost,248,10,0,1,0,1,1,0,0
without-color,greedy,22,lost,209,10,0,0,0,0,3,0,0
without-color,greedy,23,lost,1098,17,0,4,0,4,5,0,0
without-color,greedy,24,lost,224,10,0,1,0,1,2,1,0
without-color,greedy,25,won,1369,23,0,2,0,2,4,0,0
without-color,greedy,26,lost,221,10,0,3,0,3,1,0,0
without-color,greedy,27,lost,1040,27,0,6,0,6,2,0,0
without-color,greedy,28,lost,655,18,0,3,0,3,3,0,0
without-color,greedy,29,lost,708,20,0,2,0,2,3,0,0
without-color,greedy,30,lost,256,10,0,0,0,0,2,0,0
without-color,greedy,31,lost,990,23,0,4,0,4,6,0,0
without-color,greedy,32,lost,673,15,0,3,0,3,3,0,0
without-color,greedy,33,lost,1489,19,0,4,0,4,4,0,0
without-color,greedy,34,lost,1349,23,0,4,0,4,5,0,0
without-color,greedy,35,lost,1008,20,0,6,0,6,4,1,0
without-color,greedy,36,lost,1190,22,0,4,0,4,5,2,0
without-color,greedy,37,won,1364,25,0,7,0,7,5,0,0
without-color,greedy,38,lost,1149,21,0,5,0,5,4,0,0
without-color,greedy,39,won,1400,25,0,2,0,2,4,0,0
without-color,greedy,40,won,1505,27,0,5,0,5,4,0,0
without-color,greedy,41,lost,1268,27,0,4,0,4,3,0,0
without-color,greedy,42,lost,1300,22,0,1,0,1,5,0,0
without-color,greedy,43,lost,1084,23,0,4,0,4,3,0,0
without-color,greedy,44,lost,1171,19,0,2,0,2,4,0,0
without-color,greedy,45,lost,468,15,0,0,0,0,3,0,0
without-color,greedy,46,lost,651,15,0,3,0,3,3,0,0
without-color,greedy,47,lost,1222,18,0,3,0,3,5,0,0
without-color,greedy,48,lost,1490,26,0,2,0,2,7,0,0
without-color,greedy,49,lost,574,17,0,1,0,1,2,0,0
without-color,greedy,50,lost,684,17,0,3,0,3,4,0,0
without-color,spender,1,lost,693,13,1,3,3,0,5,0,0
without-color,spender,2,lost,558,17,0,2,0,2,3,0,0
without-color,spender,3,lost,1306,28,3,10,9,1,4,2,0
without-color,spender,4,lost,912,25,1,3,3,0,3,0,0
without-color,spender,5,lost,1390,30,0,2,0,2,4,0,0
without-color,spender,6,lost,241,10,0,1,0,1,2,0,0
without-color,spender,7,won,1473,19,0,2,0,2,4,0,0
without-color,spender,8,lost,1071,18,0,1,0,1,5,0,0
without-color,spender,9,lost,676,13,0,1,0,1,4,0,0
without-color,spender,10,lost,567,19,1,3,3,0,2,0,0
