scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
special-pips-0,builder,14,won,71885,35,0,98,53,45,9,0,0
special-pips-0,builder,15,lost,46632,28,0,89,59,30,5,0,0
special-pips-0,builder,16,won,36914,30,0,122,74,48,4,0,0
special-pips-0,builder,17,won,49668,31,0,105,76,29,4,0,0
special-pips-0,builder,18,won,41009,30,0,110,62,48,3,0,0
special-pips-0,builder,19,won,53846,38,0,102,66,36,4,0,0
special-pips-0,builder,20,won,47849,37,0,110,82,28,3,0,0
special-pips-0,builder,21,won,112184,27,0,113,81,32,8,0,0
special-pips-0,builder,22,lost,3896,20,0,41,27,14,3,2,0
special-pips-0,builder,23,won,51941,38,0,109,58,51,5,0,0
special-pips-0,builder,24,won,44727,30,0,108,76,32,4,0,0
special-pips-5,greedy,1,lost,6453,42,0,42,37,5,3,0,0
special-pips-5,greedy,2,won,40403,39,0,96,66,30,3,0,0
special-pips-5,greedy,3,lost,27250,40,0,98,86,12,5,0,0
special-pips-5,greedy,4,won,37900,48,0,97,66,31,4,0,0
special-pips-5,greedy,5,won,47963,40,0,111,84,27,3,0,0
special-pips-5,greedy,6,lost,11212,24,0,75,57,18,3,0,0
special-pips-5,greedy,7,lost,38093,41,0,90,66,24,4,0,0
special-pips-5,greedy,8,lost,10006,19,0,54,47,7,3,0,0
special-pips-5,greedy,9,lost,22347,38,0,89,62,27,5,1,0
special-pips-5,greedy,10,lost,9430,36,0,63,52,11,3,0,0
special-pips-5,greedy,11,won,70729,20,0,114,79,35,5,0,0
special-pips-5,greedy,12,lost,1354,21,0,23,18,5,3,1,0
special-pips-5,greedy,13,won,44875,33,0,110,76,34,4,0,0
special-pips-5,greedy,14,won,55340,23,0,114,85,29,4,0,0
special-pips-5,greedy,15,won,53702,30,0,114,66,48,5,0,0
special-pips-5,greedy,16,won,50328,31,0,111,94,17,6,0,0
special-pips-5,greedy,17,lost,6506,23,0,57,48,9,3,0,0
